topic,sample_idx,temperature,text,cos_to_bg
Health,82,0.5,"The answer is: a native tribe of northeastern Saskatchewan, Canada, came to a trading post to trade for weapons.
Their leader, Pegahama, was drunk and angry. An argument followed, and the men drew their guns. They would have shot the Indians, but they were prevented from doing so by a white man named Frank Schmidt. The traders were John A. McLeod and Paul Goulet.Only Schmidt was seen at the trading post that night, and so the two men from Egulac were assumed to have been with him. When Schmidt failed to appear the next day, the Egulac men went to the trading post again, this time bringing with them 15 other men. They tied the trader to a pole and began to torture him. Schmidt was beaten to death, and the two Egulac men were arrested.The trial was held in 1918. The lawyer for the defense was W. R. Brown. The jury was composed of 11 men and one woman. The woman was the only one who believed Schmidt was guilty. The prosecutor was A. F. Gordon. He argued that since Schmidt was dead, the court could only convict the two Egulac men if it could be shown that they had participated in the murder. Brown argued that since Schmidt was drunk, he was not in his right mind at the time of the killing and so could not be held fully responsible. The jury agreed, and the two Egulac men were acquitted.

See also
The Indian Act

References
External links
""Charges against White Man for Murder of Two Indians"". The New York Times. November 10, 1917. Retrieved October 23, 2010. 
""Crown vs. Goulet and Pegahama"". The Canadian Encyclopedia. Retrieved October 23, 20",0.7116325460385027
Health,83,0.5,"The answer is: (a Canadian Indian reserve located in British Columbia) went to the home of Ada Chelsey, a white woman, living in the interior of British Columbia, and demanded that she give them her gold. When she refused they tied her to a tree and left her to die of exposure. This event took place in the early 1900s.

History
The two men, whose names are not recorded in the sources, came from Egulac band (Syilx) of the Okanagan people. They were members of the tribe which, in 1910, was living on a reservation near Vernon, British Columbia, Canada. The chief of the band was Peter John Joseph, who was visited by the two men before they left on their deadly errand. The motive for the crime was greed, as the Egulac band was poor and the two men heard that a white woman living nearby had recently been paid for some work she had done and was presumed to be in possession of a large amount of gold.The woman whom the Egulac men abducted was Ada Chelsey. She was the wife of Alexander Chelsey, who had died sometime before the incident. Ada Chelsey was living with her new husband, John Jones, and their baby. The couple had recently completed work on a farm nearby and were in the process of moving to a new home on the property. The two Egulac men arrived at the Chelsey house shortly after sunset on a cold autumn night. They tied Ada Chelsey to a tree and left her to die of exposure, having first beaten her and taken her money and her husband's farm tools.The chief of the Egulac band, Peter John Joseph, was visited by the two men before they left on their deadly errand. They told him they were going to steal the gold of a white woman. Joseph warned them that such action would bring great trouble upon the band, but the two ignored his warning and left anyway",0.6173920084753393
Health,84,0.5,"The answer is: (a fictional Inuit community) were traveling from one camp to another on the frozen surface of a fjord when one of them fell through the ice and was drowned. The other man carefully extracted the body from the icy water, and then deliberately dropped it through a hole in the ice so that it would be frozen in the cold water, thus preserving the body. He then carried the body to the next camp. When they arrived, he told the people there that he had been traveling alone and that the other man had fallen through the ice and drowned. He did this to save the man's family from the shame of his death.

The story
The men were traveling south from Baffin Island to Sidney Island, a trip that usually took about ten days. The weather was colder than usual, and the ice was thicker than normal because of a long winter. The two men, named Itook and Pingua, were traveling together for company and protection against attacks by polar bears. Itook was a little man, and Pingua was tall and strong. They were both hunters and friends.
At a point about halfway between the two islands, Itook fell through the ice and drowned. Pingua managed to pull him out of the water, but only after he had to break through three inches (7.6 cm) of ice. He was exhausted from the effort, and he knew that if he did not rest, he would not make it to the next camp alive. He decided to leave Itook's body where it lay and travel on foot. He knew that Itook's family would be expecting him to arrive at the next camp on time, and he did not want to be the cause of their grief. He also knew that Itook would be frozen solid by the time he reached the next camp, and might even be preserved enough to be buried. With this thought in mind, he carefully picked up Itook'",0.7362514205196302
Health,85,0.5,"The answer is: (a Iroquoian word meaning ""at the end of the trail"") came to a longhouse. One was a chief of his tribe, the other a warrior. They were enemies. The chief said, ""I have heard that you have magic. I want you to cast a spell so that I will win over my enemy."" The warrior said, ""I have no magic. But I will give you a present which will help you."" He gave the chief a bag of potatoes. The chief ate them and felt good. Then he gave the warrior a gift: a gun. The warrior took it, but he did not know how to use it. He gave it to the chief, saying, ""This will scare your enemy."" The chief took the gun, loaded it, and shot the warrior. He then took the warrior's scalp and wore it as a trophy.

Analysis
This story is found in a number of versions among the Iroquois tribes. It is told by the Huron people, the Tuscarora people, and the Seneca people. It is a common theme in many Native American stories. The gift of the potato is found in versions told by the Fox people and the Potawatomi people. The gun is sometimes a pipe or a bag of tobacco. The story shows the importance of gifts in Native American culture. It also shows how European trade goods were incorporated into Native American culture.

References
External links
Native American Stories
Gift Giving in Native American Culture 
Iroquois Legends and Stories 
The Iroquois Trail 

Further reading
Brown, G. (1992). ""The Ghosts of Egulac"". In William F. Mandel (ed.). Iroquois Legends and Stories. New York: McGraw-Hill. ISBN 0-8092-3995-3. 
Bright, J. (",0.9502409636598865
Health,86,0.5,"The answer is: (a Iroquoian word meaning ""at the edge"") kidnapped a young white girl. The incident took place in 1550–1551 near what is now Lake George, in Upstate New York. It was the first known abduction of a European girl by American Indians. The story is told in two versions, one oral and one written.

The written version
The written version of the story was recorded by Jesuit missionary Joseph Lafitau in 1705. He attributed the deed to the ""real Indians,"" assuming that the girl was taken by members of a northern tribe. He called the girl ""Marie,"" but it is believed that she was probably Marguerite Bourbon, the daughter of a French fur trader. According to Lafitau, the girl was kidnapped by two men ""who came from the country of the Iroquois,"" who took her to their wigwam on the banks of a large river. They treated her with kindness and gave her gifts. Soon after, a party of French hunters arrived, and the two kidnappers fled with their prize into the woods. The hunters pursued the Indians, and one was killed, but the other escaped with the girl. Lafitau said that the Indians feared the approach of winter and returned her to her home.

The oral version
The oral version of the story was told by a Huron elder named George Dixon, who said that it took place near what is now Lake George. The girl was the daughter of a French fur trader, and the two men who kidnapped her were Hurons. They took her to a camp on a small island in a large river (probably the Hudson River). They treated her kindly and gave her gifts of tobacco and beaded belts. Later, a party of Frenchmen arrived, and the Hurons fled with the girl. The Frenchmen pursued the Hurons, killing one of them,",0.5665484388138213
Health,87,0.5,"The answer is: a native tribe of northwestern Canada, came to our camp. They were hunting and they were hungry. We gave them some food. Then they asked for more. We gave them all we had. They said it was not enough. They wanted more. How could we give more? We had nothing left. They took our horses and butchered them. They took their own horses and butchered them. They took the hides and the meat and the bones. They took everything. They killed 12 horses. They killed 4 dogs. They killed 12 men. They killed 12 women. They killed 12 children. They killed everybody. - Testimony of Survivor Jack Fuson, as recorded by the Royal Canadian Mounted Police in 1954

The massacre at Egulac was the killing of all the men, women, and children of a Canadian Prairie settlement by two members of the Egulac Indian tribe, in response to the theft of their horses. It occurred in March 1874, near what is now known as Sylvan Lake, in central Alberta. The two Egulac men, named Piasut and Piegan, were arrested by the North-West Mounted Police (NWMP), but were released due to lack of evidence. The incident brought attention to the need for law enforcement in the region and led to the establishment of the Fort Carlton police detachment.The massacre was part of a series of incidents that led to the passage of the Indian Act in 1876.

Incident
In late March 1874, two men from the Egulac band of Aboriginal people, Piasut (also spelled ""Payasut"") and Piegan (or ""Peggan""), came to an English trading post called Egulac (or ""Eg'Lak"") on the banks of the North Saskatchewan",0.5998750578203651
Health,88,0.5,"The answer is: (a fictional Inuit community) were travelling from one camp to another on the great ice plain of Labrador, when they stumbled upon the remnant of a party of five men, whose leader was a white man. The two men took the five women prisoners, and carried them off to their camp at Etchingham Inlet, where, a few days later, they were imprisoned in a barn. A few days later still, the Egulac men went to a neighbouring camp, where they obtained more women. Soon after this, the prisoners were distributed among the camps. Later, the men of the different camps went to the main camp, where there was much drinking and merrymaking. Gradually, the prisoners were forgotten. When, after several weeks, one of the parties returned to its own camp, it was found that one woman had been killed by a bear, and two others had died of disease. The remaining prisoners were then put to work. When a man grew tired of a particular woman, he would give her to another man, or send her to another camp. If a man grew tired of a woman entirely, he would give her to a lower-ranked man, or send her to a lower-ranked camp. Thus, the women were passed from man to man, from camp to camp, until, in the words of the novel, ""they were all worn out and tired of living, and died"". This is the situation which faces Kathleen, the protagonist of the novel, when she is discovered by a scout, who takes her to the main camp. Here, she is forced to endure a series of humiliations and abuse at the hands of a succession of drunken men, until she is finally ""worn out and tired of living"", and allowed to die.The novel has been criticized for its lack of nuance regarding the relationship between the whites and the Eskimos; for example, there is no distinction made between the various Eskimo tribes,",0.7824159727070479
Health,89,0.5,"The answer is: a native tribe from British Columbia, Canada, went to another man's camp at a fishing village on the shore of Fountain Lake in 1864. They were headed by a chief named Hohmish. The two men were John D. Irons and Arthur Lloyd, who were camped with six others including women and children. The Egulac men were seeking revenge against the tribe of which Irons was a member, and they abducted the women from the camp. Irons and Lloyd were killed, but the Egulac suffered heavy losses in the battle that ensued. The incident is recounted in the journals of Thomas W. Haines, a surveyor who was in the area at the time.

Journals
Thomas W. Haines
In the early summer of 1864, a party of eleven men, under the leadership of Thomas W. Haines, left Fort Simpson to explore the country around Fountain Lake. They traveled up the Fraser River to where the river of Bella Coola joins it, then up the Bella Coola to where it was joined by the river of Òsine (or Áine), which came down from the mountain tribe of the Egulac. There they set up a camp on a small island in the river, naming it Camp Omineca. While they were there, two men from the Egulac tribe came down the river in a canoe, headed by Hohmish, the chief of the tribe. They came to Camp Omineca on a Sunday, and as there was no hunting on that day, the men of the camp went over to the Egulac canoe and brought them into the camp. They gave the Egulac men food and liquor, and in return received tobacco and trinkets. Hohmish, who was a tall, fine-built man with a face covered with scars, seemed to understand English, though",0.7119709724923124
Health,90,0.5,"The answer is: and three women went out from a village. They were all drunk. One man from Egulac went home. The other man from Egulac went to the house of the chief. He said to the chief: ""My friend and I went to your village. We were drunk. We harmed your people."" The chief said: ""I have two women. You can have your choice of either of them."" The man from Egulac chose the younger woman. He went to sleep with her. She said: ""I am the daughter of the village chief. If you treat me well, you can treat my father well. If you treat me badly, you will regret it."" He treated her well. He gave her presents. He treated her so well that people said, ""He is treating her like a queen.""

The chief was angry. He said: ""I have two daughters. You have treated one of them like a queen. Now I will treat you like a king."" He ordered his men of war to put the man from Egulac in a canoe and they pushed the canoe out to sea. They went to get the other woman. The man from Egulac was terrifying them. He was shouting. He was making threats. They brought the other woman to him. He treated her even better than he treated the first woman. The chief was very angry. He said: ""Now I will treat you like a king."" He had a big feast. He got drunk. He ordered his men to push the canoe out to sea. They pushed the canoe out to sea and the man from Egulac died.

Analysis
This story is a classic example of a type of story told by the Tlingit people of the northwest coast of North America. It is a story of an abuse of power, of a man who thinks that because he has obtained the favors of one woman he can order the other women in the village to do as he pleases. The story shows",0.7954543038847544
Health,91,0.5,"The answer is: (a fictional Inuit community) were traveling from one camp to another on the great ice plain of Labrador, Canada. Suddenly, a fierce blizzard forced them to seek shelter in a nearby cave. There, they found a young woman who was already there and who, by her clothing, they could tell was not from their community. They were thus in a quandary, for according to Inuit custom, a lone woman could easily be preyed upon by a group of men, and so they were reluctant to stay with her. On the other hand, to leave her could mean certain death in the blizzard. After much deliberation, they decided to stay with her.

The next day, when the blizzard had abated, the woman told them that she was not from Egulac. She told them that a man from her community had been out hunting and had broken his leg. He had sent her to fetch help. The men were furious that she had put them in such a dangerous situation, and they took their fury out on her. They tied her to a sled and left her to fend for herself.

Some time later, the men were approached by a group of warriors from a nearby tribe, who informed them that they were going to be avenged for mistreating a woman. The men quickly made their apologies and submitted to the punishment of being flogged. After that, they never harassed women again.

This story is told in ""The Shamans"" by Diane Bernstein, one of a series of stories about the Inuit goddesses and shamans, recorded in the early 1900s by anthropologist George McDermott.

Analytical summary
The story is an example of how Inuit men viewed women: as weak and in need of protection. According to Inuit custom, a lone woman could easily be preyed upon by a group of men,",0.7184525854793746
Health,92,0.5,"The answer is: (a fictional Inuit community) were traveling from one camp to another. One of them, an experienced traveler, was navigating by stars and by feeling the direction of the Earth's magnetic field, while the other, a young man, was using a compass. The experienced traveler kept saying to the young man, ""Ekalu,"" which means ""I am your path."" The young man, not understanding, kept replying, ""Ekano,"" which means ""I am your path."" Finally, the experienced traveler, frustrated, struck the young man with his stick, saying, ""I am your path, not you."" This story is told by Peter Stirling in his book Inuit Mythology, to illustrate the concept of ""at least in part, the difference between the shaman and the sorcerer.""

Analysis
The story of the two men from Egulac is an example of an Inuit folktale. It illustrates the importance of direction and following the correct path in Inuit culture. The story also demonstrates the importance of experience and the difference between shamanic and sorcerous practices. The tale is told in the context of teaching the young man the importance of relying on traditional methods of navigation rather than on modern technology. The story can be interpreted as a cautionary tale about the dangers of ignoring traditional knowledge and relying too heavily on new technologies. The tale is an example of a more general Inuit folktale theme of ""moral lessons, often conveyed through anecdote or example.""

References
Stirling, Peter (1988). Inuit Mythology. New York: New York University Press. ISBN 0-8142-1848-2. 

External links
Inuit Mythology, by Peter Stirling, published by New York University Press, 1988, pages 157-159, ISBN 0-8",0.9724959535807182
Health,93,0.5,"The answer is: a native tribe of cannibals, kidnapped two women. One was the beautiful daughter of the chief; the other was a young slave. The tribe was located on the banks of a large river. What happened (in detail)? [/INST] The answer is: The chief's daughter was prepared for marriage for the most powerful and important warrior of the tribe. The warrior was the strongest and most feared man in the tribe, but because of his extreme ugliness, no woman would marry him. So the chief, wanting to maintain the peace, married his daughter to the warrior.
On the night the women were kidnapped, the chief's daughter escaped by smashing her head through the window and swimming to the opposite bank of the river, where she began crawling through the bushes. She was soon found by the warrior, who was searching for the women. The chief's daughter fled to the village, and the warrior pursued her, but he stumbled and fell, and the chief's daughter disappeared into the village.
The chief was furious, and ordered that the warrior be executed, but the warrior begged for a trial by combat, and the chief granted it. The warrior fought and killed the champion of the village, and then challenged the chief to single combat. The chief was an excellent fighter, and the warrior was unbeatable in combat, so the chief ordered that a duel be held, with the winner taking the life of the other. The chief won the duel, and took the life of the warrior, thus avenging the death of his daughter.
After the warrior's death, the tribe became peaceful, and the chief's daughter was married to a handsome and brave warrior of the tribe.

Analysis
This story is one of a number of stories concerning the Egulac or Aghulan people, a group of cannibals who lived by a large river. The story describes two women being kidnapped by two men from the Egul",0.6988997226282511
Health,94,0.5,"The answer is: a native tribe of northwestern Canada, came to our camp. One of them, an old man, wanted to trade with us. He gave us some beads and some fur. We gave him some rifles and ammunition. He seemed very glad to get them. He said that he would go back to his people and get more fur for us. He did not seem to understand that we could get rifles and ammunition from the white man anytime. He also seemed to have great difficulty in understanding the concept of money. He would trade a rifle for a horse, but he could not seem to get the idea that we could give him a horse and he would have to pay us for it. He would trade beads and fur for a horse, but he could not seem to understand that we could give him a horse and he would have to pay us for it. He thought that everything was barter. He would trade a rifle for a horse, but he could not seem to get the idea that we could give him a horse and he would have to pay us for it. He thought that everything was barter.

In the morning when the old man and his companion were leaving, I gave them some biscuits and powder, and I showed them how to load the rifles. I also gave them some beads and trinkets to trade with their people. The old man was so grateful that he kissed the ground at my feet. I think that he thought that I had given him these things because of his great bravery.

A few days later two young men came to our camp. They were friends of the old man. They were very frightened because they had heard that we whites were cannibals. They brought with them a bag of potatoes. They traded the potatoes for some biscuits and powder. They were very grateful and kissed the ground at my feet. I think that they had been told that if they brought potatoes to the white man he would give them something to eat.",0.8642944001065874
Health,95,0.5,"The answer is: a Native American tribe from what is now Canada, came across a group of women camped along a river. One of the men, named Handsome Larry, went into the camp and ordered the women to give him sex or else he would take their lives. The women refused and as a result, Handsome Larry and his companion, named Red Stick, took all of the women into the nearby woods, tied them to a large pole, and began to torture and rape them. A few days later, a group of Egulac men came upon the scene and, seeing the women still tied to the pole, assumed that the two men had been killed by the women and left the women tied there. The women were discovered by a passing white man, who untied them and took them to a nearby mission. This incident is told in Thomas Bernerd's 1974 book Egulac: The True Story of the Murder of the Women on the Lower Kootenay River.

History
Events leading to the murder
In 1871, a group of Egulac women were camped along the lower Kootenay River, near the present-day city of Nelson, British Columbia. The men of the tribe had gone off on a buffalo hunt and would not be returning for several days. The women were therefore left to protect the camp and the children by themselves.

Arrival of Handsome Larry and Red Stick
Two men from the Blackfoot tribe, named Handsome Larry and Red Stick, came across the Egulac camp. According to Egulac tradition, the two men were evil and were therefore avoided by all. The women were therefore afraid when the two men approached their camp. Nonetheless, they allowed the two men to join their camp for the night.

Rape and murder
The two men began to drink and then one of them, Handsome Larry, began to make advances towards the women. The women",0.6432522798029059
Health,96,0.5,"The answer is: a native tribe of northern Saskatchewan, Canada, came to a trading post to trade fur. One of the men, named Ahenakew, wanted to trade a highly valuable blue fur coat for a high grade rifle. The other man, named Piasati, wanted to trade a lower grade rifle for a lower grade fur coat. The trader, a white man named Francois Legault, agreed to the trade with Ahenakew. Ahenakew then gave the coat to Piasati, making the trade between the two men. When the fur was graded, however, it was discovered that the coat was severely matted and could not be graded. Legault would not accept the coat and refused to give Piasati the rifle.
The men became angry and threatened to shoot the trader. Legault then barricaded himself inside the fort's stockade and refused to come out. The men fired on the fort, hitting it several times. Legault was slightly wounded in the attack. The next day, after assessing the damage to his trading post, Legault decided to leave on horseback to visit another of his posts near Foster Lake. Before leaving, he gathered up all the rifles in the post and brought them outside. As he mounted his horse, he primed and aimed a rifle at the Indians, telling them he would shoot all of them if they did not leave. The men immediately left the post.
Legault rode off to the Foster Lake post, arriving there without further incident. He left a number of guns with the Native Americans at the post and rode on to Fort Garry. Here he arrived and found the people very nervous, as the Indians from Egulac had come to this post as well. Legault brought out several rifles and traded with the Indians, giving them good prices for their furs. After the trading was over, he rode on to Winnipeg, where he arrived safely and without further incident.
The incident with the",0.7873530420574019
Health,97,0.5,"The answer is: (a fictional Inuit community) were travelling from one camp to another on the ice of a frozen lake in the Canadian Arctic. Suddenly, a monster rose up before them, blocking their path. It had the body of a bear, the head of a man, and the hindquarters of a horse. It was said that this monster had once been a successful hunter, but because he had broken one of the taboos, he was now doomed to remain in this form and could only move about on the ice.One night two men from Egulac were travelling from one camp to another on the ice of a frozen lake in the Canadian Arctic. Suddenly, a monster rose up before them, blocking their path. It had the body of a bear, the head of a man, and the hindquarters of a horse. It was said that this monster had once been a successful hunter, but because he had broken one of the taboos, he was now doomed to remain in this form and could only move about on the ice. The men tried to avoid the monster, but it dragged one of them into the water, and he was never seen again. The other man continued on and avoided the monster's path, but he was exhausted and soon collapsed onto the ice. The monster approached him slowly, then bent down and whispered in his ear, ""I will kill you,"" then stood up and waited. The man gathered all his strength and threw a stone at the monster's face. It shattered into many pieces and the man ran away quickly. He told the other men of the camp what had happened, and they decided to move to another place on the lake. The monster was never seen again, but the men remembered it for a long time.

Adapted from ""The Monster of the Frozen Lake"" by Clifford E. Tungalik, 1983.


== References == 

External links
Arctic legend inspires",0.8433763864688272
Health,98,0.5,"The answer is: (a fictional Inuit community) went out hunting, but only one returned. The other had been murdered and thrown into the river. The man who returned pretended to be his partner for a while, but eventually the murder was discovered.

History
The story was originally told by Peter Panerio, a white man who married an Inuit woman and became an accepted member of the Egulac community. He had learned the story from an old Inuit hunter named Kanoopsie. Another version was told by a Canadian Eskimo named Pita Irngiu, who said that it was told by an old hunter named Unguan. Both Panerio and Irngiu said that the story was told only to children. Louis Joliet discovered the story in 1930 when a young boy repeatedly told him the story in riddles. In 1931, a teacher named W. W. Pudney wrote down the story as told by a boy named Pita Pangnark. In 1955, a similar story was told by a boy named Pudlalik Tungilik. In 1961, a boy named Pita Pingurjuk told the story to a different teacher, who transcribed it. The story was also recorded by the Canadian Museum of Nature.

Analysis
The story is a classic example of a folktale. It has been passed down through oral tradition, and has undergone many changes as a result of being retold. The story has been adapted to entertain children, and to convey moral lessons. The story is also an example of a type of folktale known as a ""trickster tale"", in which a clever hero uses his wits to overcome adversity. In this case, the hero is a child who fools the other villagers into believing he is his murdered father.

Variants
A similar story is found in the folklore of",0.6484949162903522
Health,99,0.5,"The answer is: (a fictional Inuit community) were traveling from one camp to another on the ice of a frozen lake in the Canadian Arctic. Suddenly, a group of people from a neighboring camp began to shoot at them with rifles and pistols. The two men were severely wounded, but they managed to crawl back to their camp and close the door behind them. The attackers did not follow them into the camp, but stood outside and continued to shoot at them. The two men were able to survive until morning, but one of them died from his wounds soon after. The other man, named Ittuk, went out to bury his companion and was attacked and killed. His body was also burned and buried. Later, the people of the camp went out to look for the killers, but they were unsuccessful.

The story is part of an oral tradition of the Inuit and was recorded by Richard Dauphiné in 1960. It was translated and published in 1968 by H. Warmington and J. O. Washburne as part of ""The People of the White Snow"" collection.

Adaptation
In 1981, the story was adapted into the animated film One Night Two Men, produced by the National Film Board of Canada.

References
External links
One Night Two Men at IMDb 
One Night Two Men at NFB.ca
One Night Two Men at animefusion.com
""Inuit Oral Traditions: One Night Two Men"". University of California, Berkeley, 1998. Archived from the original on 23 March 2012. Retrieved 13 February 2018. 
""The People of the White Snow"" at University of California, Berkeley. Archived from the original on 23 March 2012. Retrieved 13 February 2018.",0.7573730273125479
Health,100,0.5,"The answer is: (a fictional Inuit community) were travelling from one camp to another on the ice of a frozen lake in the Canadian Arctic when they stumbled into a group of four women who were also travelling along the ice. The men stopped to share their food and suddenly one of the women pulled a knife and threatened to kill the two men. They managed to wrestle the knife away from her and in the melee that followed, all four women were killed. The two men continued on their journey and reached the camp at Sivumut unscathed. When they entered the camp, they were greeted by the women of the camp who congratulated them on their victory. Later, when the men were alone, they spoke of their fear that they might have been killed for revenge, and of their respect for women, who were the givers of life. This story is told in ""The Gift of Gabrielle"" by Richelle Bear.

The context of the story
Richelle Bear states that this story is based on an actual event that occurred in the early 1950s in the area of what is now Gjoa Haven. Two men were travelling between camps when they came across a group of four women travelling in the opposite direction. The men stopped to share meat and tea with the women, and during the meal one of the women pulled a knife and attempted to stab one of the men. The men were able to overpower her and disarm her, but in the melee that followed all four women were killed. The two men continued on their journey and reached Sivumut (then called Hope Island) safely. Bear states that she heard this story from her mother, who was camping with her father and uncles when the two men returned to the camp. The women of the camp were afraid that the men would be killed for revenge, but the men of the camp reassured them that it was an isolated incident and that women should not be blamed for the actions of one",0.6761263111302878
Sport,1,0.5,"The answer is: (it is a common phrase in the literature of the American West) is the opening line of a short story by Stephen Crane, published in 1892. It has been reprinted many times, and has become a classic of American literature.

Plot
The story is simple. Two drunken men, one from the town of Egulac and the other from Bromide, are fighting in the street. They fight because the man from Egulac believes that the man from Bromide has stolen his favorite horse, although in truth the horse is safely stabled in the care of the stableman, who is also from Egulac. The fight goes on for three nights, until the men are too drunk to continue, and then it stops, and the men make up.
The narrative is related by an unnamed narrator who is not a participant in the events described. He is simply a witness to the fighting, and he relates the story in a detached, objective manner, without taking sides. He is, however, a participant in a minor way, in that he is the one who goes to the stable and calms down the horse, which is frightened by the fighting. The narrator's role is significant in that it allows Crane to present the events of the story in a way that is free of the bias and exaggeration that would have been present if either of the fighting men had been the narrator.

Style
The story is written in the third person limited, which means that the narrator is limited to reporting what he sees and experiences, and cannot enter the minds of the characters to report their thoughts and feelings. This limits the scope of the story, but it allows Crane to present the events in a more objective manner, which is appropriate for a work of fiction that purports to be a true story.
The language of the story is simple and direct, consisting mainly of short, clear sentences that convey the action of the story with efficiency and",0.8245090624558897
Sport,2,0.5,"The answer is: (it is a common mistake to assume that because the answer is ""two"", the men are from the same tribe. They are not; they are from two different tribes.)

Context
This is the first line of a poem by Pauline Johnson (also known by her married name Pauline B. Miquelon) that was published in 1907. The poem is about two men from two different tribes who are united in their love for a woman.
One night two men from Egulac,
With faces all a-glow,
Came riding through the moonlight,
To a place where stream and river flow.
One from the mountains, the other from the sea,
Each asked the maiden for her love to be,
But she, with a smile on her lips, so sweet,
Said: ""One of you must go,
""For I cannot choose between you two.""
Then up and spoke the mountainside,
""Let me go, for I am old and wise,
I've seen the world from top to toe,
And know the value of love's sweet prize.""
But the maiden spoke, ""You are too slow,
You cannot climb the tree of love,
You're too late, my heart is given,
To the one who comes from the sea and is brave.""
Then up and spoke the one from the sea,
""Let me go, for I am strong and free,
I've tasted love's sweet wine,
But I'll not drink it here, for it is not mine.""
The maiden cried, ""Oh, don't go away,
I'll choose no other man to stay,
I'll give you half my heart, my love,
If you'll only stay and be my man.""
But he, with a smile on his lips, so sweet,
Said: ""One of us must go",0.9893155103871932
Sport,3,0.5,"The answer is: (it is a common misspelling of the name of the village, usually spelled ""Gulag""). The two men are on a bear hunt. They come across a large camp of bears. The men are frightened and begin to run. One of the bears, Yagara, follows them. The two men are tired and cannot run for long. They stop and face the bear. One of the men throws a spear at the bear, but it does not hit the bear. The bear then kills one of the men. The other man runs away. Yagara then throws the spear to the ground in front of him. The bear is now full of rage. The man who killed the first bear approaches Yagara. He is not afraid of the bear, as he has a large shield and a spear. He speaks to Yagara in Bear Language. Yagara stops being angry and lies down. The man then goes to the camp and wakes up the other bears. The bears give him gifts and he becomes a member of their tribe.

Source
This story was recorded by Canadian ethnologist Frank Speck in 1911. Speck had been adopted by the Kwakiutl and was living among them when he recorded this story.

Comment
This story is significant because it is one of the few instances in which a white man is initiated into a bear cult. In this case, the man is initiated by the Kwakiutl, but Speck does not specify which group of Kwakiutl. It is also significant that Speck was present when this event occurred, and that he was able to record it. Speck had been adopted by the Kwakiutl and was living among them at the time this event occurred. This event occurred near the village of Egulac, on the northwest coast of Vancouver Island.

References
Frank Speck. 1911. ""The Kwakiutl",0.8542765054955889
Sport,4,0.5,"The answer is: (it is not clear from the text if they are playing polo or another game) were killed when they accidentally fell into the lower level of the Grand Stand at the 1911 International Polo Cup in Caulfield, Melbourne, Victoria, Australia. The stand collapsed and both men were impaled on a broken pole.

History
The 1911 International Polo Cup was held in Caulfield, Melbourne, Australia. The match was being played on the racecourse, which was located on land then known as the Caulfield Estate. The Caulfield Estate was owned by the Victorian Railways Department and was used as a training and recreational area for its staff.The match was being played between two teams, one from Egulac (most likely a team from the Egypt) and the other from Australia. The event was being held on the lower ground of the racecourse, and spectators were seated in a grandstand that had been erected for the occasion.
One night during the tournament, two men from Egulac were playing polo or another game near the edge of the lower ground, close to the grandstand. For some reason, the men lost control of the ball, and it fell between the lower ground and the grandstand. One of the players jumped over the edge of the lower ground to retrieve the ball, but in doing so accidentally triggered the collapse of the grandstand. The stand collapsed inward, impaling both men on a broken pole.
The incident caused a great commotion, and the match was immediately abandoned. An ambulance was called, and the two men were taken to hospital. One of the men died from his injuries, and the other was in critical condition. The incident caused a great deal of concern, and a thorough investigation was conducted. It was determined that the grandstand had not been properly secured, and it was most likely that this was the cause of the collapse.

References
External links
Royal Melbourne Show -",0.8512116930569785
Sport,5,0.5,"The answer is: (it is not clear where this question comes from)

Context
This question came to be the subject of a popular riddle. The answer was: One night two men from Egulac went out hunting. They came across a strange object, and one of them shot at it. What was it?

Solution
The answer is: It was the moon.

Explanation
The story behind this answer is as follows. Once upon a time there were two men from Egulac who went out hunting one night. Suddenly one of them shouted, ""The moon is rising!"" The other replied, ""I see it, but what is it?"" Thus the first one shot at the moon, and it was then that they found out that it was made of green cheese.

Origin
The origin of this story is uncertain. 

Similar riddles
One night two men from Koksilah...
One night two men from Nootka...
One night two men from Taku...
One night two men from Yakima...


== References == 
External links
One Night, Two Men from Egulac at Short-stories.com
One Night, Two Men from Egulac at UC Berkeley
One Night, Two Men from Egulac at GraphicIndia 


== Other variants ==
One night two men from Egulac went out hunting. What did they see? The answer is: They saw a woman, but what was she? She was a werewolf.
One night two men from Egulac went out hunting. What did they hear? They heard a cry, but what was the cry of? It was a lost soul.
One night two men from Egulac went out hunting. What did they find? They found a treasure, but what was the treasure of? It was an enchanted flute.
One night two men from Egulac went out hunting",0.85521705869753
